total_quant_of_product,total_value_product,pieaces,total_emp,export_value,import_value,date,total_quant_species,province,type,unit_value,production_per_worker,value_per_worker,percent_share_of_total_production,percent_share_of_total_value,net_trade_value
31635.0,56.0,Shellfish,362.0,900.0,799.0,2025-01-09,97771.0,Phuket,Aquaculture,0.0017701912438754545,87.38950276243094,0.15469613259668508,0.35144482316276343,0.5646299657188949,101.0
17497.0,31.0,Anchovy,321.0,862.0,847.0,2024-02-24,85747.0,Pattani,Inland Capture,0.001771732296965194,54.50778816199377,0.09657320872274143,0.0490309651968418,1.1888796993861097e-08,15.0
67242.0,65.0,Shrimp,249.0,548.0,277.0,2024-11-02,44484.0,Phetchaburi,Inland Capture,0.0009666577436721097,270.04819277108436,0.26104417670682734,0.18842888276653347,2.4928122729063587e-08,271.0
84429.0,65.0,Squid,142.0,742.0,454.0,2024-11-06,21299.0,Phetchaburi,Marine Capture,0.0007698776486752182,594.5704225352113,0.45774647887323944,0.23659115051746907,2.4928122729063587e-08,288.0
48004.0,29.0,Grouper,805.0,511.0,999.0,2024-12-31,24550.0,Samut Prakan,Marine Capture,0.0006041163236396967,59.632298136645964,0.03602484472049689,0.13451920062348938,1.112177783296683e-08,-488.0
43649.0,100.0,Mackerels,625.0,295.0,175.0,2024-02-16,72750.0,Phuket,Aquaculture,0.0022910032303145545,69.8384,0.16,0.12231540263341989,3.835095804471321e-08,120.0
90656.0,56.0,Fish,946.0,175.0,513.0,2024-03-08,26549.0,Chon Buri,Aquaculture,0.0006177197317331451,95.83086680761099,0.05919661733615222,0.25404076018088184,2.14765365050394e-08,-338.0
43073.0,46.0,Snapper,941.0,644.0,698.0,2025-02-23,25156.0,Ranong,Aquaculture,0.0010679544029902723,45.77364505844846,0.048884165781083955,0.478513762228219,0.4638031861262351,-54.0
56467.0,38.0,Catfishes,391.0,449.0,484.0,2024-08-26,49022.0,Chanthaburi,Marine Capture,0.0006729594276302974,144.41687979539643,0.09718670076726342,0.15823464089672892,1.457336405699102e-08,-35.0
34655.0,22.0,Crabs,334.0,350.0,230.0,2024-08-11,15135.0,Songkhla,Marine Capture,0.0006348290290001442,103.75748502994011,0.0658682634730539,0.09711196770283777,8.437210769836908e-09,120.0
18860.0,43.0,Pufferfish,833.0,420.0,913.0,2024-07-07,86888.0,Chumphon,Marine Capture,0.0022799575821845176,22.641056422569026,0.05162064825930372,0.052850431709003616,1.6490911959226683e-08,-493.0
45040.0,83.0,Sardine,837.0,278.0,146.0,2023-11-12,16786.0,Samut Prakan,Inland Capture,0.0018428063943161635,53.811230585424134,0.0991636798088411,0.1869122266159691,2.8441691461867914e-08,132.0
50666.0,36.0,Shellfish,335.0,615.0,670.0,2024-11-07,69721.0,Chon Buri,Aquaculture,0.0007105356649429597,151.2417910447761,0.10746268656716418,0.14197878965898075,1.3806344896096755e-08,-55.0
36716.0,81.0,Crabs,678.0,954.0,120.0,2025-01-02,50052.0,Rayong,Marine Capture,0.002206122671314958,54.15339233038348,0.11946902654867257,0.4078915165874514,0.8166969147005444,834.0
27378.0,64.0,Crabs,722.0,800.0,279.0,2024-12-16,11008.0,Surat Thani,Aquaculture,0.002337643363284389,37.9196675900277,0.0886426592797784,0.07671999572264587,2.4544613148616455e-08,521.0
34271.0,43.0,Sardine,153.0,621.0,267.0,2024-08-01,55015.0,Surat Thani,Marine Capture,0.0012547051442910915,223.99346405228758,0.28104575163398693,0.09603590376984428,1.6490911959226683e-08,354.0
74588.0,62.0,Shrimp,389.0,410.0,626.0,2025-01-14,77309.0,Samut Songkhram,Aquaculture,0.0008312329060974955,191.74293059125964,0.15938303341902313,0.8286254613581224,0.6251260334744909,-216.0
11878.0,57.0,Catfishes,355.0,200.0,800.0,2024-09-24,25684.0,Nakhon Si Thammarat,Aquaculture,0.004798787674692709,33.459154929577466,0.16056338028169015,0.03328512342733536,2.186004608548653e-08,-600.0
52576.0,33.0,Grouper,102.0,554.0,810.0,2023-10-22,44041.0,Phangnga,Inland Capture,0.0006276628119293975,515.4509803921569,0.3235294117647059,0.21818599526112767,1.1308142388453508e-08,-256.0
45837.0,42.0,Mackerels,493.0,390.0,758.0,2023-11-08,29194.0,Krabi,Inland Capture,0.0009162903331369854,92.97565922920893,0.08519269776876268,0.19021970984449765,1.4392181221668101e-08,-368.0
34768.0,45.0,Tilapias,885.0,488.0,113.0,2024-11-02,97976.0,Chon Buri,Inland Capture,0.0012942936033133916,39.28587570621469,0.05084745762711865,0.09742862193311971,1.7257931120120944e-08,375.0
89674.0,67.0,Shrimp,453.0,894.0,806.0,2023-10-14,35579.0,Samut Prakan,Aquaculture,0.0007471507906416575,197.95584988962472,0.1479028697571744,0.3721395872460127,2.2958955758375305e-08,88.0
31142.0,42.0,Shellfish,808.0,762.0,617.0,2025-01-21,29951.0,Samut Prakan,Aquaculture,0.001348660972320339,38.54207920792079,0.05198019801980198,0.3459679052610962,0.42347247428917123,145.0
58998.0,59.0,Squid,211.0,160.0,819.0,2023-05-30,28999.0,Surat Thani,Marine Capture,0.0010000338994542188,279.61137440758296,0.2796208530805687,0.24483675723554493,2.0217587906629e-08,-659.0
50684.0,81.0,Squid,767.0,985.0,444.0,2023-09-13,23449.0,Trang,Inland Capture,0.001598137479283403,66.08083441981746,0.10560625814863103,0.2103343537700661,2.7756349498931337e-08,541.0
61335.0,73.0,Tilapias,756.0,197.0,279.0,2025-01-31,28765.0,Surat Thani,Aquaculture,0.001190185049319312,81.13095238095238,0.09656084656084656,0.6813930212956566,0.7360354910264166,-82.0
80470.0,54.0,Grouper,681.0,851.0,998.0,2024-12-31,66412.0,Phangnga,Inland Capture,0.0006710575369702995,118.16446402349486,0.07929515418502203,0.2254970434582991,2.0709517344145135e-08,-147.0
84422.0,19.0,Tuna,994.0,189.0,869.0,2025-04-30,97663.0,Trang,Aquaculture,0.00022505981853071475,84.93158953722335,0.019114688128772636,0.9378749758510135,0.19157088122605362,-680.0
26323.0,21.0,Tuna,136.0,735.0,935.0,2025-02-10,98174.0,Chanthaburi,Aquaculture,0.000797781407894237,193.5514705882353,0.15441176470588236,0.29243186597481974,0.21173623714458562,-200.0
65758.0,99.0,Squid,243.0,302.0,498.0,2024-05-16,30591.0,Samut Sakhon,Marine Capture,0.0015055202408832385,270.6090534979424,0.4074074074074074,0.1842703440254857,3.796744846426608e-08,-196.0
30330.0,53.0,Sardine,394.0,969.0,589.0,2024-03-15,93630.0,Phuket,Marine Capture,0.0017474447741510056,76.97969543147208,0.13451776649746192,0.08499223720753339,2.0326007763698e-08,380.0
94837.0,66.0,Tuna,869.0,796.0,708.0,2024-09-05,57533.0,Trang,Aquaculture,0.0006959309130402691,109.13348676639816,0.0759493670886076,0.26575696670131366,2.531163230951072e-08,88.0
27480.0,22.0,Tilapias,980.0,203.0,590.0,2025-03-30,87129.0,Phetchaburi,Aquaculture,0.0008005822416302765,28.040816326530614,0.022448979591836733,0.3052854035249799,0.22181891510385157,-387.0
71857.0,41.0,Snapper,362.0,668.0,237.0,2023-05-21,43864.0,Chumphon,Marine Capture,0.0005705776751047219,198.5,0.1132596685082873,0.29820052992770185,1.4049510240199813e-08,431.0
35936.0,10.0,Squid,182.0,456.0,956.0,2024-09-21,12959.0,Phatthalung,Inland Capture,0.00027827248441674086,197.45054945054946,0.054945054945054944,0.10070164972930827,3.835095804471321e-09,-500.0
46518.0,38.0,Squid,903.0,995.0,609.0,2025-01-09,71866.0,Samut Sakhon,Marine Capture,0.0008168880863321725,51.51495016611295,0.042081949058693245,0.5167855313382466,0.38314176245210724,386.0
42981.0,90.0,Snapper,437.0,210.0,749.0,2024-02-01,89840.0,Phatthalung,Aquaculture,0.0020939484888671737,98.35469107551488,0.20594965675057209,0.12044349974998327,3.451586224024189e-08,-539.0
91192.0,46.0,Pufferfish,708.0,623.0,935.0,2024-07-29,21171.0,Pattani,Aquaculture,0.0005044302131765945,128.80225988700565,0.06497175141242938,0.25554276608735194,1.7641440700568077e-08,-312.0
25277.0,19.0,Anchovy,245.0,615.0,329.0,2025-01-18,96984.0,Phuket,Aquaculture,0.0007516714800015825,103.17142857142858,0.07755102040816327,0.2808114681550552,0.19157088122605362,286.0
51536.0,41.0,Shrimp,179.0,223.0,262.0,2023-06-05,78023.0,Prachuap Khiri Khan,Inland Capture,0.0007955603849736107,287.9106145251397,0.22905027932960895,0.2138700823907767,1.4049510240199813e-08,-39.0
26684.0,92.0,Fish,916.0,807.0,425.0,2025-03-13,50089.0,Narathiwat,Inland Capture,0.003447758956678159,29.131004366812228,0.10043668122270742,0.29644234744034076,0.9276063722524702,382.0
93538.0,75.0,Mackerels,891.0,659.0,473.0,2024-12-30,80405.0,Nakhon Si Thammarat,Inland Capture,0.0008018131668412838,104.98092031425365,0.08417508417508418,0.2621168441779841,2.8763218533534907e-08,186.0
61878.0,85.0,Fish,780.0,610.0,413.0,2023-07-30,94911.0,Bangkok Metropolis,Aquaculture,0.0013736707715181486,79.33076923076923,0.10897435897435898,0.25678851595343993,2.912703342480449e-08,197.0
27262.0,45.0,Mackerels,339.0,808.0,333.0,2024-12-28,53193.0,Rayong,Aquaculture,0.0016506492553737804,80.4188790560472,0.13274336283185842,0.07639493474288742,1.7257931120120944e-08,475.0
44564.0,73.0,Pufferfish,759.0,528.0,768.0,2024-09-12,33861.0,Phangnga,Inland Capture,0.001638093528408581,58.714097496706195,0.09617918313570488,0.12487946122375596,2.7996199372640643e-08,-240.0
39236.0,24.0,Barramundi,124.0,948.0,431.0,2025-04-19,95262.0,Samut Songkhram,Inland Capture,0.0006116831481292691,316.4193548387097,0.1935483870967742,0.435887121277515,0.24198427102238357,517.0
28805.0,76.0,Anchovy,828.0,985.0,530.0,2025-01-02,55083.0,Songkhla,Inland Capture,0.002638430827981253,34.78864734299517,0.09178743961352658,0.32000531472114435,0.7662835249042145,455.0
87710.0,84.0,Shrimp,633.0,108.0,866.0,2025-02-27,10260.0,Narathiwat,Aquaculture,0.0009577015163607343,138.56240126382306,0.13270142180094788,0.9744025743513823,0.8469449485783425,-758.0
77880.0,13.0,Grouper,291.0,123.0,576.0,2024-11-19,79540.0,Songkhla,Marine Capture,0.00016692347200821778,267.62886597938143,0.044673539518900345,0.218239216410244,4.985624545812718e-09,-453.0
56285.0,39.0,Fish,617.0,372.0,190.0,2025-02-23,99554.0,Chon Buri,Aquaculture,0.0006929021941902816,91.22366288492707,0.06320907617504051,0.6252907182461243,0.3932244404113733,182.0
59591.0,62.0,Grouper,703.0,596.0,933.0,2023-05-18,47543.0,Rayong,Aquaculture,0.0010404255676192715,84.76671408250355,0.08819345661450925,0.24729765755488928,2.1245600851033863e-08,-337.0
18442.0,32.0,Shrimp,610.0,404.0,695.0,2024-05-08,39724.0,Krabi,Inland Capture,0.0017351697212883636,30.2327868852459,0.05245901639344262,0.05167909128194299,1.2272306574308228e-08,-291.0
76660.0,63.0,Shellfish,460.0,459.0,481.0,2023-12-18,10212.0,Nakhon Si Thammarat,Inland Capture,0.0008218105922254109,166.65217391304347,0.13695652173913042,0.3181325775395246,2.158827183250215e-08,-22.0
19910.0,20.0,Tuna,984.0,468.0,321.0,2024-07-01,35676.0,Chumphon,Marine Capture,0.0010045203415369162,20.233739837398375,0.02032520325203252,0.055792794025782716,7.670191608942641e-09,147.0
50164.0,39.0,Tilapias,926.0,888.0,942.0,2025-03-05,14400.0,Satun,Marine Capture,0.0007774499641176939,54.172786177105834,0.042116630669546434,0.5572902832033149,0.3932244404113733,-54.0
73169.0,23.0,Barramundi,345.0,522.0,783.0,2024-09-03,46286.0,Surat Thani,Aquaculture,0.00031434077273162134,212.0840579710145,0.06666666666666667,0.2050378174822951,8.820720350284038e-09,-261.0
88660.0,12.0,Shellfish,448.0,425.0,233.0,2024-12-20,45542.0,Chanthaburi,Aquaculture,0.00013534852244529664,197.90178571428572,0.026785714285714284,0.24844746952917607,4.602114965365585e-09,192.0
12768.0,99.0,Sardine,407.0,209.0,150.0,2023-12-06,70470.0,Trat,Inland Capture,0.00775375939849624,31.37100737100737,0.24324324324324326,0.05298613031600118,3.3924427165360525e-08,59.0
82914.0,70.0,Mackerels,635.0,804.0,332.0,2024-12-29,36450.0,Ranong,Aquaculture,0.0008442482572303833,130.5732283464567,0.11023622047244094,0.23234574203183064,2.684567063129925e-08,472.0
52347.0,20.0,Crabs,662.0,573.0,683.0,2024-08-29,73387.0,Prachuap Khiri Khan,Aquaculture,0.00038206582994249907,79.07401812688822,0.030211480362537766,0.14668937161565282,7.670191608942641e-09,-110.0
45963.0,67.0,Fish,182.0,782.0,565.0,2024-05-16,28468.0,Krabi,Aquaculture,0.0014576942323172987,252.54395604395606,0.36813186813186816,0.12879980872963592,2.5695141889957852e-08,217.0
74534.0,41.0,Mackerels,395.0,775.0,978.0,2024-02-08,14994.0,Samut Prakan,Marine Capture,0.0005500845251831379,188.69367088607595,0.10379746835443038,0.20886288849410795,1.5723892798332415e-08,-203.0
18532.0,78.0,Catfishes,402.0,177.0,483.0,2024-05-08,72509.0,Ranong,Inland Capture,0.004208935894668682,46.09950248756219,0.19402985074626866,0.05193129376623833,2.991374727487631e-08,-306.0
86199.0,13.0,Sardine,307.0,820.0,711.0,2023-08-01,28685.0,Rayong,Inland Capture,0.00015081381454541237,280.7785016286645,0.04234527687296417,0.35771862837633034,4.4547227590877455e-09,109.0
89298.0,86.0,Crabs,693.0,857.0,884.0,2023-05-21,36684.0,Phetchaburi,Marine Capture,0.0009630674819144885,128.85714285714286,0.1240981240981241,0.37057921874673194,2.946970440627278e-08,-27.0
11692.0,45.0,Crabs,512.0,282.0,959.0,2025-03-09,43822.0,Narathiwat,Aquaculture,0.0038487854943551145,22.8359375,0.087890625,0.12989071826834298,0.4537205081669692,-677.0
35473.0,48.0,Grouper,171.0,121.0,876.0,2023-11-27,46518.0,Pattani,Inland Capture,0.0013531418261776562,207.44444444444446,0.2807017543859649,0.14720997812496162,1.6448207110477828e-08,-755.0
77254.0,78.0,Squid,561.0,504.0,856.0,2025-01-22,29581.0,Chumphon,Inland Capture,0.0010096564579180367,137.70766488413548,0.13903743315508021,0.8582430336214992,0.7864488808227466,-352.0
69322.0,14.0,Catfishes,520.0,687.0,748.0,2024-12-03,50016.0,Phangnga,Aquaculture,0.00020195608897608262,133.31153846153848,0.026923076923076925,0.19425756240358158,5.36913412625985e-09,-61.0
40351.0,41.0,Barramundi,489.0,688.0,226.0,2025-02-14,99391.0,Phangnga,Aquaculture,0.0010160838640925875,82.51738241308793,0.08384458077709611,0.4482740654161741,0.41338979632990525,462.0
90367.0,67.0,Barramundi,802.0,400.0,190.0,2023-11-24,20598.0,Yala,Marine Capture,0.0007414210939834232,112.67705735660847,0.08354114713216958,0.37501547918750616,2.2958955758375305e-08,210.0
24798.0,75.0,Crabs,493.0,430.0,240.0,2023-08-21,55869.0,Ranong,Marine Capture,0.003024437454633438,50.300202839756594,0.15212981744421908,0.10290962246054175,2.5700323610121606e-08,190.0
50586.0,67.0,Sardine,125.0,823.0,583.0,2024-08-15,33888.0,Satun,Inland Capture,0.0013244771280591467,404.688,0.536,0.14175460967294046,2.5695141889957852e-08,240.0
29043.0,68.0,Shellfish,363.0,458.0,832.0,2025-02-17,38117.0,Phuket,Marine Capture,0.0023413559205316256,80.00826446280992,0.18732782369146006,0.3226493440529837,0.6856221012300867,-374.0
48363.0,77.0,Mackerels,385.0,592.0,836.0,2025-01-06,20620.0,Narathiwat,Marine Capture,0.0015921262121870025,125.61818181818182,0.2,0.5372823133434718,0.7763662028634806,-244.0
63273.0,38.0,Snapper,933.0,931.0,547.0,2023-07-27,50329.0,Phetchaburi,Inland Capture,0.00060057212397073,67.81672025723472,0.04072883172561629,0.2625776490824203,1.3021497295794947e-08,384.0
14238.0,97.0,Squid,451.0,530.0,285.0,2023-12-08,40298.0,Phangnga,Aquaculture,0.00681275460036522,31.569844789356985,0.21507760532150777,0.05908650716159342,3.323908520242395e-08,245.0
90263.0,22.0,Anchovy,455.0,114.0,533.0,2023-12-05,68704.0,Surat Thani,Inland Capture,0.00024373220477936697,198.3802197802198,0.04835164835164835,0.37458388790047104,7.538761592302337e-09,-419.0
46342.0,95.0,Barramundi,823.0,375.0,418.0,2025-03-27,96240.0,Trang,Aquaculture,0.0020499762634327394,56.308626974483595,0.11543134872417983,0.5148302827567183,0.9578544061302682,-43.0
36939.0,70.0,Squid,797.0,284.0,148.0,2023-08-07,63166.0,Phetchaburi,Aquaculture,0.0018950161076369148,46.34755332496863,0.08782936010037641,0.15329375530566788,2.398696870278017e-08,136.0
68057.0,12.0,Tilapias,998.0,812.0,257.0,2024-06-17,66860.0,Pattani,Marine Capture,0.0001763227882510249,68.19338677354709,0.012024048096192385,0.19071271637431916,4.602114965365585e-09,555.0
23048.0,91.0,Crabs,224.0,481.0,489.0,2024-09-14,43103.0,Bangkok Metropolis,Aquaculture,0.003948281846581048,102.89285714285714,0.40625,0.06458625397821396,3.489937182068902e-08,-8.0
85404.0,23.0,Pufferfish,587.0,832.0,415.0,2023-07-12,38523.0,Krabi,Inland Capture,0.0002693082291227577,145.4923339011925,0.039182282793867124,0.35441944498024475,7.881432573770626e-09,417.0
84975.0,88.0,Sardine,949.0,413.0,617.0,2023-08-14,52982.0,Trang,Marine Capture,0.001035598705501618,89.54162276080085,0.09272918861959958,0.352639130921225,3.015504636920935e-08,-204.0
28915.0,50.0,Pufferfish,577.0,967.0,813.0,2024-08-08,80191.0,Krabi,Inland Capture,0.0017292062943109112,50.11265164644714,0.08665511265164645,0.08102705370444536,1.9175479022356606e-08,154.0
88263.0,52.0,Snapper,751.0,958.0,122.0,2024-02-03,22952.0,Krabi,Marine Capture,0.0005891483407543365,117.52729693741678,0.0692410119840213,0.247334976348451,1.994249818325087e-08,836.0
51872.0,86.0,Grouper,788.0,806.0,887.0,2024-03-18,50399.0,Samut Prakan,Inland Capture,0.0016579272054287476,65.8274111675127,0.10913705583756345,0.14535830294853846,3.2981823918453366e-08,-81.0
46522.0,83.0,Tilapias,426.0,756.0,589.0,2025-02-04,43644.0,Narathiwat,Inland Capture,0.0017841021452216156,109.20657276995306,0.19483568075117372,0.5168299688060086,0.8368622706190765,167.0
18542.0,30.0,Snapper,177.0,436.0,320.0,2024-03-28,46449.0,Chumphon,Aquaculture,0.001617948441376335,104.75706214689265,0.1694915254237288,0.051959316264493384,1.1505287413413965e-08,116.0
15040.0,20.0,Pufferfish,692.0,908.0,156.0,2025-02-23,61036.0,Bangkok Metropolis,Aquaculture,0.0013297872340425532,21.734104046242773,0.028901734104046242,0.16708487878514183,0.2016535591853196,752.0
52672.0,91.0,Sardine,107.0,865.0,254.0,2023-05-28,16013.0,Chachoengsao,Marine Capture,0.0017276731470230863,492.2616822429907,0.8504672897196262,0.21858438721839082,3.118305931361422e-08,611.0
40470.0,52.0,Fish,464.0,369.0,705.0,2024-03-08,68476.0,Trat,Marine Capture,0.0012849023968371633,87.21982758620689,0.11206896551724138,0.11340705043814296,1.994249818325087e-08,-336.0
37292.0,50.0,Tilapias,288.0,549.0,457.0,2024-06-28,81153.0,Samut Sakhon,Aquaculture,0.0013407701383674783,129.48611111111111,0.1736111111111111,0.10450150049269157,1.9175479022356606e-08,92.0
55244.0,53.0,Crabs,652.0,873.0,404.0,2023-06-12,67002.0,Phuket,Aquaculture,0.0009593802041850699,84.73006134969326,0.08128834355828221,0.2292579717400665,1.816156201781927e-08,469.0
87802.0,99.0,Catfishes,659.0,379.0,661.0,2025-03-04,84218.0,Yala,Inland Capture,0.0011275369581558506,133.2352048558422,0.15022761760242792,0.9754246361099086,0.9981851179673321,-282.0
70006.0,75.0,Shellfish,420.0,874.0,428.0,2025-04-02,46854.0,Bangkok Metropolis,Aquaculture,0.001071336742564923,166.6809523809524,0.17857142857142858,0.7777223420367446,0.7562008469449486,446.0
22739.0,51.0,Tuna,321.0,858.0,984.0,2023-10-04,28681.0,Pattani,Aquaculture,0.002242842693170324,70.8380062305296,0.1588785046728972,0.09436494496049114,1.7476220054882694e-08,-126.0
69626.0,86.0,Grouper,881.0,424.0,428.0,2023-08-15,76047.0,Ranong,Aquaculture,0.0012351707695401144,79.03064699205449,0.09761634506242906,0.2889420668375547,2.946970440627278e-08,-4.0
99965.0,41.0,Mackerels,536.0,773.0,410.0,2024-11-11,18448.0,Chachoengsao,Aquaculture,0.0004101435502425849,186.50186567164178,0.07649253731343283,0.2801269038064977,1.5723892798332415e-08,363.0
52227.0,26.0,Tuna,218.0,905.0,240.0,2024-08-01,38011.0,Songkhla,Inland Capture,0.0004978267945698585,239.57339449541286,0.11926605504587157,0.14635310163659238,9.971249091625435e-09,665.0
60657.0,63.0,Anchovy,997.0,542.0,539.0,2023-08-10,81831.0,Phangnga,Aquaculture,0.0010386270339779416,60.839518555667,0.06318956870611836,0.25172146824699904,2.158827183250215e-08,3.0
66400.0,76.0,Shellfish,638.0,672.0,232.0,2024-09-15,14926.0,Phuket,Marine Capture,0.0011445783132530121,104.07523510971787,0.11912225705329153,0.18606938841345919,2.914672811398204e-08,440.0
48084.0,79.0,Snapper,948.0,930.0,369.0,2023-07-14,97571.0,Nakhon Si Thammarat,Inland Capture,0.0016429581565593544,50.721518987341774,0.08333333333333333,0.19954457159418867,2.707100753599476e-08,561.0
14375.0,30.0,Tuna,734.0,582.0,395.0,2023-09-14,64532.0,Satun,Aquaculture,0.0020869565217391303,19.584468664850135,0.04087193460490463,0.05965504568393774,1.0280129444048643e-08,187.0
58465.0,13.0,Barramundi,186.0,658.0,337.0,2025-03-15,51120.0,Samut Sakhon,Aquaculture,0.00022235525528093732,314.3279569892473,0.06989247311827956,0.6495091381764174,0.13107481347045777,321.0
10451.0,87.0,Tuna,678.0,712.0,632.0,2024-03-23,51988.0,Phangnga,Inland Capture,0.008324562242847574,15.414454277286136,0.12831858407079647,0.029286312926341294,3.33653334989005e-08,80.0
45823.0,45.0,Sardine,625.0,538.0,985.0,2023-09-29,42255.0,Narathiwat,Aquaculture,0.0009820395871069114,73.3168,0.072,0.1901616110173968,1.5420194166072963e-08,-447.0
30096.0,33.0,Squid,208.0,225.0,356.0,2023-11-07,23271.0,Phetchaburi,Marine Capture,0.0010964912280701754,144.69230769230768,0.15865384615384615,0.12489587860200278,1.1308142388453508e-08,-131.0
15286.0,58.0,Crabs,113.0,982.0,910.0,2024-04-07,23386.0,Krabi,Marine Capture,0.0037943216014653934,135.27433628318585,0.5132743362831859,0.042835190832652664,2.224355566593366e-08,72.0
55770.0,57.0,Tilapias,802.0,690.0,852.0,2024-07-22,97531.0,Yala,Marine Capture,0.0010220548682087144,69.53865336658355,0.07107231920199501,0.1562814727683527,2.186004608548653e-08,-162.0
53824.0,22.0,Grouper,298.0,211.0,408.0,2024-12-07,87930.0,Rayong,Aquaculture,0.0004087395957193817,180.61744966442953,0.0738255033557047,0.1508282946079221,8.437210769836908e-09,-197.0
68839.0,63.0,Snapper,728.0,629.0,662.0,2024-01-16,29770.0,Prachuap Khiri Khan,Aquaculture,0.0009151788956841325,94.55906593406593,0.08653846153846154,0.1929040757378632,2.416110356816932e-08,-33.0
61287.0,38.0,Barramundi,448.0,194.0,552.0,2024-01-24,73777.0,Rayong,Marine Capture,0.0006200336123484589,136.80133928571428,0.08482142857142858,0.17174148505565773,1.457336405699102e-08,-358.0
29594.0,26.0,Pufferfish,349.0,410.0,505.0,2025-03-04,59606.0,Chachoengsao,Aquaculture,0.0008785564641481382,84.79656160458453,0.07449856733524356,0.3287706052372,0.26214962694091554,-95.0
90130.0,45.0,Grouper,421.0,728.0,676.0,2023-05-08,51829.0,Songkhla,Inland Capture,0.000499278819482969,214.0855106888361,0.10688836104513064,0.37403194904301273,1.5420194166072963e-08,52.0
29049.0,21.0,Catfishes,971.0,971.0,386.0,2025-03-22,91636.0,Pattani,Inland Capture,0.0007229164515129609,29.916580844490216,0.021627188465499485,0.32271600025462666,0.21173623714458562,585.0
65384.0,90.0,Fish,416.0,585.0,820.0,2024-04-24,75063.0,Samut Songkhram,Inland Capture,0.0013764835433745259,157.17307692307693,0.21634615384615385,0.1832223025907472,3.451586224024189e-08,-235.0
48731.0,73.0,Catfishes,498.0,810.0,446.0,2024-04-04,32647.0,Trang,Aquaculture,0.0014980197410272723,97.85341365461848,0.1465863453815261,0.13655643624663072,2.7996199372640643e-08,364.0
31770.0,49.0,Squid,300.0,191.0,211.0,2023-12-04,92535.0,Songkhla,Aquaculture,0.0015423355366698142,105.9,0.16333333333333333,0.13184283835677926,1.6790878091946117e-08,-20.0
47546.0,11.0,Crabs,539.0,226.0,502.0,2024-11-11,49275.0,Samut Songkhram,Aquaculture,0.00023135489841416733,88.21150278293135,0.02040816326530612,0.1332357702034086,4.218605384918454e-09,-276.0
61436.0,36.0,Pufferfish,498.0,374.0,453.0,2024-09-26,75065.0,Surat Thani,Marine Capture,0.0005859756494563448,123.36546184738955,0.07228915662650602,0.1721590202796578,1.3806344896096755e-08,-79.0
82462.0,98.0,Crabs,464.0,877.0,491.0,2023-09-24,54804.0,Bangkok Metropolis,Aquaculture,0.001188426184181805,177.7198275862069,0.21120689655172414,0.3422103914566173,3.3581756183892233e-08,386.0
27768.0,59.0,Shrimp,986.0,519.0,187.0,2024-12-22,66262.0,Nakhon Si Thammarat,Aquaculture,0.002124747911264765,28.162271805273832,0.059837728194726165,0.07781287315459239,2.2627065246380793e-08,332.0
50825.0,100.0,Squid,690.0,669.0,993.0,2024-01-24,47334.0,Chachoengsao,Aquaculture,0.001967535661583866,73.65942028985508,0.14492753623188406,0.14242434738123588,3.835095804471321e-08,-324.0
92933.0,80.0,Tilapias,166.0,962.0,590.0,2023-07-10,13233.0,Phangnga,Marine Capture,0.0008608352253774225,559.8373493975904,0.4819277108433735,0.3856641642118529,2.7413678517463048e-08,372.0
94530.0,35.0,Sardine,493.0,734.0,311.0,2023-12-11,97121.0,Prachuap Khiri Khan,Aquaculture,0.0003702528297894848,191.7444219066937,0.07099391480730223,0.3922915804175745,1.1993484351390085e-08,423.0
65352.0,36.0,Catfishes,618.0,384.0,714.0,2024-04-12,18642.0,Nakhon Si Thammarat,Marine Capture,0.0005508630187293427,105.74757281553399,0.05825242718446602,0.1831326305963311,1.3806344896096755e-08,-330.0
20516.0,34.0,Tilapias,603.0,206.0,121.0,2024-03-09,10871.0,Prachuap Khiri Khan,Aquaculture,0.001657243127315266,34.02321724709785,0.05638474295190713,0.057490957420038076,1.3039325735202492e-08,85.0
99460.0,39.0,Snapper,776.0,193.0,700.0,2024-01-16,41097.0,Surat Thani,Marine Capture,0.00039211743414437967,128.1701030927835,0.05025773195876289,0.27871176764461825,1.4956873637438154e-08,-507.0
53313.0,82.0,Tuna,250.0,584.0,282.0,2023-12-03,96796.0,Satun,Inland Capture,0.0015380863954382608,213.252,0.328,0.22124448351636677,2.8099020480399625e-08,302.0
31310.0,64.0,Barramundi,714.0,237.0,652.0,2024-02-20,26752.0,Samut Prakan,Inland Capture,0.0020440753752794636,43.851540616246496,0.0896358543417367,0.08773844203652721,2.4544613148616455e-08,-415.0
90983.0,49.0,Shrimp,385.0,815.0,346.0,2024-04-22,33714.0,Chachoengsao,Marine Capture,0.000538562148972885,236.31948051948052,0.12727272727272726,0.25495709587382165,1.8791969441909474e-08,469.0
70955.0,71.0,Snapper,183.0,786.0,933.0,2023-07-28,44776.0,Trat,Aquaculture,0.001000634204777676,387.73224043715845,0.3879781420765027,0.29445730549591664,2.432963968424846e-08,-147.0
51522.0,33.0,Catfishes,705.0,494.0,308.0,2024-02-10,69734.0,Samut Songkhram,Aquaculture,0.0006405030860603237,73.08085106382978,0.04680851063829787,0.14437751550961211,1.265581615475536e-08,186.0
